,ticker,polarity_score,sentiment_score,text
43,AAPL,0.2,0.3,Update closed almost at top 83% $AAPL https://t.co/xmG6wwNyrc
44,AAPL,0.5,0.35000000000000003,"Best trading community, Get next winning alerts here:https://t.co/ZBTRgq0AN6

$HTBX  $AYTU $AAL $INO $AAPL $SPY $FDX $UVXY $DKNG $BA $TSLA $WMT $FSLY $NFLX $SBUX $IMMU https://t.co/1NWJ9QW5kn"
45,AAPL,0.4,0.65,"✅Stocks 
✅Options 
✅Day trading 

$OXY $CHK $GLD $VAL $OAS $AAPL $SPY $CHAP $DNR $XOM $CDEV $INPX $DDOG $GUSH $RCL

🔴🔴 If you want to make real gains and make your own plays join us TODAY https://t.co/DmyHFfcMZw https://t.co/Ixg1YFwT2F"
46,AAPL,0.375,0.5,"“Most winning trading community, Get next winning alerts here: https://t.co/DmyHFfcMZw

$SPY $QQQ $AMZN $NVDA $BA $TSLA $BABA $AMD $AAPL $NFLX $TWTR $AAL $NIO $INO $OXY $CCL $FB $USO $DAL $TWLO $UGAZ $DIS $ROKU $TVIX $CRON $DJIA $SPX $TLRY $SQ $MSFT $GLD $BYND $SRNE $SPCE https://t.co/vLqMT2o3NW"
47,AAPL,0.6,1.0,"Options + Stock Alerts
Join Chatroom

https://t.co/DmyHFfcMZw

$APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF $BIOL $NOVN $CHFS $AYRO $SOLO $CEMI $APT $NBY $JAGX $INO  $BYFC $TSLA $SPY $BOXL $AAPL $AYRO $BNGO $DKNG $OCGN https://t.co/eSwMfhJKLW"
48,AAPL,0.2,0.30000000000000004,"$OPTI $JADA $RNWF $NVAX $BA $PBI $KODK $KNDI $SQ $SPY $NFLX $M $DIS $IBIO $HPTY $NIO $NKLA $AAPL
Real discord chatroom for traders :https://t.co/DmyHFfcMZw https://t.co/RCL7SR5TB4"
49,AAPL,0.0,0.0,RT @NEM_360: $spx $qqq $spy $AAPL the leader https://t.co/nwzQ7w4A6m
50,AAPL,0.5,0.5,"Most Profitable trading community 
Join our discord group 
https://t.co/DmyHFfcMZw

$SPY $TSLA $NIO $EYES $QQQ $UVXY $ES  $FB $BA $GME $NVDA $AAPL $SOL  $AMZN $ORCL $PM $PT $S $SQ $MRO $F https://t.co/dgMibVC0f1"
51,AAPL,0.0,0.0,$spx $qqq $spy $AAPL the leader https://t.co/nwzQ7w4A6m https://t.co/sy4x7ezSWx
52,AAPL,0.22857142857142856,0.4785714285714286,"$OPTI $JADA $RNWF $NVAX $BA $PBI $KODK $KNDI $SQ $SPY $NFLX $M $DIS $IBIO $HPTY $NIO $NKLA $AAPL
Alerts before spikes and right as big news drops
Free discord chatroom :https://t.co/ZBTRgq0AN6 https://t.co/emMlRVdfui"
53,AAPL,0.43333333333333335,0.5,"Thanks for the alert &amp; updates
Best analysis so far

https://t.co/DmyHFfcMZw

$HD $TSLA $XLE $SPY $IWM $ES $WPX $BA $SPG $MCD $MFA $HTZ $AAPL $CHWY $QQQ $C $ES $AMC $DIS $ZNGA $ZM $PLNT $MGM $SPY $AMD $AMZN $DI https://t.co/8k05AHbxK5"
54,AAPL,0.6,1.0,"#1 Chatroom interms of 

alert,calls,Analysis

https://t.co/ZBTRgq0AN6   $CGM $APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF $BIOL $NOVN $CHFS $AYRO $SOLO $CEMI $APTY $NBY $CLSN $CHFS $MARK  $JAGX $INO  $BYFC $TSLA  $BOXL $AAPL $AYRO $BNGO https://t.co/GAzv5aRVtA"
55,AAPL,0.6,1.0,"Make your own trading wallet and invest cautiously join here https://t.co/DmyHFfcMZw

$CEMI $SPY $TSLA $SHOP $AMZN $NVDA $ROKU $EBAY $AMD $BB $DAL $DOW $Kodk $AAPL $ESE $SPCE $FCEL $TRIP $BYND https://t.co/1Y2LHkuAJ3"
56,AAPL,0.0,0.25,"Helped me get my account green all time. Thanks https://t.co/ZBTRgq0AN6
❤️👏📈☝️
$SPY $ES $ADBE $AMZN $MSFT $AAL $ROKU $BABA $CRM $GOOGL $FB $INTU $MRVL $ATVI $TWTR $ORCL $LRCX $AMD $NVDA $TSLA $NDX $QQQ $AAPL $BA https://t.co/vaCFlaXXON"
57,AAPL,0.0,0.0,"Minimize your investment with us join us https://t.co/DmyHFfcMZw

$DKNG $SPY $QQQ $IWM $SLV $MGM $ROKU $AAPL $AMZN $TSLA $AMD $MU $AMC $GME $DD $NVDA, $FDX, $PEP, $GM, $MDLZ, $LCID, $ADP, $SKX, $SBUX, $CZR, $SABR https://t.co/SpEhHqJ9h9"
58,AAPL,0.06818181818181818,0.75,"RT @MoneylineTrades: We are live trading in MoneyLine for everyone today. We have a massive event coming up Wednesday, and as always, oppor…"
59,AAPL,0.0,0.0,"Couple of stats and quotes for the week ahead.

Join our discord:https://t.co/ZBTRgq0AN6

$ES_F $NQ_F $YM_F $SPY $SPX $QQQ $TLT $FB $AMZN $AAPL $NVDA $NFLX $GOOGL $TSLA $XLK $XLE $XLF https://t.co/CRa6EAkBNW"
60,AAPL,0.0,0.1,"Allow yourself to make some extra penny without any risk with our calls. Join here https://t.co/DmyHFfcMZw

$GME $PLTR $BABA $NIO $BLNK 
$SPY $TSLA $SHOP $NVDA $ROKU $EBAY $AMD $BB $DAL $QQQ $ZNGA $AAPL $ESE $SPCE $FCEL $BYND $MRNA $PENN $GMBL $CRM $BA https://t.co/Et3EBQXI5S"
61,AAPL,0.5,0.8,"STOCK, OPTIONS updates, alerts Free chatroom
Don't forget to take a trial! 
https://t.co/ZBTRgq0AN6

$SPY $BABA $DVAX $ACB  $PENN $NVAX $NIO $AAL $NKLA $MSFT $AAPL $AMZN $TSLA $CCL $BILI $CVNA $DAL $TWTR https://t.co/awEqfJM8Hm"
62,AAPL,0.0,0.3,"Alerts given
Trading Chat on Discord!👇

https://t.co/DmyHFfcMZw

JOIN for low prices✅

💸
$SPY $QQQ $AMZN $NVDA $BA $TSLA $BABA $AMD $AAPL $NFLX $TWTR $AAL $MSFT $GLD $SRNE $SPCE $XOM $NIO $BYND $AMRN $UBER $BRKB $JWN https://t.co/XdrtwMS1tl"
63,AAPL,0.0,0.0,$AAPL UPDATE ON THE IDEA GOLD 😉 https://t.co/DkJ4DOUo30 https://t.co/r9MfHkavWw
64,AAPL,0.0,0.1,"Hi everyone, Make big profits with us https://t.co/ZBTRgq0AN6

$OMER $MELI $BTC.X $OXY $HCAC $INO $KODK  $SLV $OMER $PENN $SOHU $OSTK $FENC $SPY $QQQ $AMZN $NVDA $BA $TSLA $BABA $AMD $AAPL $NFLX $TWTR $AAL https://t.co/1zyMIWB8T6"
65,AAPL,0.2,0.30000000000000004,"@zerohedge The real problem is not US based - GOOG / AAPL / FB / TWTR  and of course SNAP ?
(no foul play on snap chat obv)"
66,AAPL,0.3541666666666667,0.7611111111111111,"Another successful day trading!🚥☺️ @trade_1348 @ShortTheVix1 @ReviewDork 

Only $5 for the first month. Come join us! 
https://t.co/FmftKrKYsP

#StockMarket #Daytrader #stocks #learntotrade $AAPL #investing #printing #BestCommunityEver https://t.co/8xjTnkD2IV"
67,AAPL,0.0,0.0,"Stay updated with us to minimize your risk join here https://t.co/DmyHFfcMZw

$SPX $SPY $ES_F $DJI $QQQ $NDX $FB $AMZN $AAPL $MSFT $NFLX $GOOGL $TSLA https://t.co/2mAJh8tIfp"
68,AAPL,0.5,0.5,"Join the most profitable trading alerts chatroom

https://t.co/ZBTRgq0AN6

$SPX $SPY $AMZN $AAPL $AMD $FB $SHOP $BYND $NVDA $GOOGL $MSFT $TSLA $BA $CMG $INTC $NFLX $JPM $BAC $YM $YM_F $NQ $NQ_F $ES $ES_F $GC $GLD $QQQ $WMT $SQ $TLT $BABA https://t.co/2XLnO2f4pt"
69,AAPL,0.6,1.0,"Over 80k+ people. Join now
Discord group👇

https://t.co/ZBTRgq0AN6

$CGM $APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF  $CLSN $CHFS $MARK $SHLO $NIO $DLPN $WKHS $CARV $SPY $SOLO $W $JAGX $INO  $BYFC $TSLA $SPY $BOXL $AAPL $AYRO $BNGO $PHUN https://t.co/XzL09BeU49"
70,AAPL,0.6,1.0,"Enhance your trading experience with us click on the link 
https://t.co/DmyHFfcMZw

$APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF $BIOL $NOVN $CHFS $AYRO $CARV $SPY $SOLO $W $JAGX $INO  $BYFC $TSLA $SPY $BOXL $AAPL $AYRO $BNGO $DKNG $APPL https://t.co/VCJpCcCyyr"
71,AAPL,0.0,0.0,"Alerts 💰
Update 📈📉
Watchlist,💹💸
Discord 👇👇

https://t.co/DmyHFfcMZw

$WTRH $NAKD $MARK $SHLO $NIO $HMHC $MDLY $JILL  $GRIL $JAGX $INO  $BYFC $TSLA $SPY $BOXL $AAPL $AYRO $ACHV $ABUS $TLRY https://t.co/dTDggjxax1"
72,AAPL,0.2,0.2,"$TWTR $ES $JD $BABA $BIDU $TME 
$SPY $QQQ $DIS $TSLA $SHOP
$AMD $AAPL $SQ $AMZN 
$EA $SEDG $MA $V $KO $PYPL $RCL $GOOG $NKLA $DKNG $HD $ROKU $NFLX $FB  $GLD $VXX $MSFT

Thanks to the discord group for the traders join here https://t.co/ZBTRgq0AN6 https://t.co/wwhG41lRNl"
73,AAPL,0.0,0.05,"$AAPL #AAPL broke out above the IHS neck line. Also playing out AB=CD pattern with point D at $168. After $168 is hit, the stock could pull back to $155. https://t.co/2qt6dTIvCT"
74,AAPL,0.13636363636363635,0.45454545454545453,"RT @smtraderCA: ""The Moment Is Here"" for $SPY $QQQ $IWM #ES_F $AAPL $TSLA
[new video]: https://t.co/me14s93IJR https://t.co/SMu1RaDybT"
75,AAPL,1.0,0.3,"📌Discord https://t.co/ZBTRgq0AN6

Best stock traders group out there!
updates + Chatroom +analysis
📈📊⏳

$BIDU $SAVE $WORK $T $AAPL $C $MSFT $SPY $FB $CHWY $PTON $DIS $F $ADBE $CSCO $JPM $CCL $MGM $IWM $HD $V $TWTR $XLE $XOM $AMD $ZI $Z https://t.co/zRl16QdRkA"
76,AAPL,0.0,0.0,Microsoft's AI-Powered Bing Experience Gains Image Creation Functionality https://t.co/8st8gYSjc5 $AAPL https://t.co/JxdiGh1HAT
77,AAPL,0.25,0.25,"Real-time trading alerts from our team of seasoned professionals Check out today...https://t.co/DmyHFfcMZw

$SPY $QQQ $AMZN $NVDA $BA $TSLA $BABA $AMD $AAPL $NFLX $TWTR $AAL $FB $USO $DAL $TWLO $UBER $UGAZ $DIS $ROKU $TVIX $CRON https://t.co/ZhmIQlznGg"
78,AAPL,0.25,0.5,Why Apple products have much higher resale values than competitors' devices https://t.co/8tBIUQTK8L $AAPL
79,AAPL,0.5429129464285715,0.6339285714285714,"Excited for the start Tomorrow!! So many great setups 📈
🎯Learn how to trade the right way https://t.co/ZBTRgq0AN6

$AMZN $AAPL $BA $BABA $FB $TSLA $MSFT $ROKU https://t.co/pE81voRABx"
80,AAPL,0.0,0.0,Get up to $900 off computers &amp; electronics at B&amp;H Photo this week https://t.co/663A4sCDWq $AAPL https://t.co/gA3H33dlme
81,AAPL,0.0,0.0,"Check out our subscriber alerts in our discord

https://t.co/DmyHFfcMZw

$EDSA $KODK $DOW $GNUS $IDEX $BOXL $BABA $TSLA $TAOP $JFK $CEMI $SPY $SHOP $AMZN $NVDA $ROKU $EBAY $AMD $LAZR $AAPL https://t.co/er8eJGG03C"
82,AAPL,0.4,0.55,"It’s really amazing Place,
Lot of thanks to this community...👇 
https://t.co/ZBTRgq0AN6

$TCEHY $RKT $FB $UBER $AYX $DDOG $BABA $BNGO $AAPL $SPAQ $KZIA $GRPN $RLFTF $ZSAN $CNDT $NIO $ADTX $ILMN $UPWK $EHTH $ABUS $DNLI $PLUG $TMUS https://t.co/AKBujS1xHd"
83,AAPL,0.0,0.0,"$SPY what a move! Update video on $SPY &amp; $TRKA, Discord $NFLX Bot Gain access to our Bots Join at👉https://t.co/qZ6UzcfKcS  

$amc $bbig $dwac $sens $DIA $VIX $QQQ $tsla $amc $muln $nio $tblt $apdn $PEGY $beat $shph $AMD $biaf $coin $riot $vvos $avct $aapl
https://t.co/oRIdL4XN0D"
84,AAPL,0.0,1.0,"Only in our Discord!! No body does it like  us join here 
https://t.co/DmyHFfcMZw

$AAPL $AMZN $SPCE $MELI $GOOGL $TWTR $FB $NIO $DOCU $RKT $FUBO $SHOP $WMT $MCD $DIS $MSFT $AMD $TSLA $ZM $SBUX $SNAP $MA $V $BA $CCL $RCL $QS $BKNG $RKT https://t.co/eqCBwgoe8u"
85,AAPL,0.0,0.0,"Learn To Trade While You're Working From Home&gt;https://t.co/ZBTRgq0AN6

$AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA $EPR $WYND $LIVN $BBU $SPR $APLE $PK $M $CUK $CAR $CPA $EHTH $SHOO $CORT $EPZM https://t.co/oHlMKJBaXR"
86,AAPL,0.0,0.35714285714285715,$AAPL trading system. Simple Swing: https://t.co/MFbqS3PrP0 $AAPL $SPW $IWM $VIX $VXX $UVXY $TVIX
87,AAPL,0.2,0.25,"$SPY $QQQ $DIS $TSLA $SHOP
$AMD $AAPL $SQ $AMZN 
$EA $SEDG $MA $V $KO $PYPL $RCL $GOOG $NKLA $DKNG $HD $ROKU $NFLX $FB  $GLD $VXX $MSFT

Thanks to the discord group of real traders join here https://t.co/DmyHFfcMZw https://t.co/bpvRPDLNfi"
88,AAPL,0.7,0.9,"We are here to build a fair community join us to be part of it. Click here https://t.co/DmyHFfcMZw

$SPY $NDX $IWM $QQQ $BTC $ETH $AAPL $TSLA $AMC $NAKD $SNAP $FB $AFRM $CRM $ROKU $PLTR $QS https://t.co/4XGi2prbSz"
89,AAPL,0.4,0.8,"Alerts given
Trading Chat on Discord!👇

https://t.co/ZBTRgq0AN6

JOIN for FREE ✅

💸
$SPY $QQQ $AMZN $NVDA $BA $TSLA $BABA $AMD $AAPL $NFLX $TWTR $AAL $FB $USO $DAL $UBER $UGAZ $DIS $ROKU $CRON $DJIA $SPX $TLRY $SQ $MSFT $GLD $SRNE $SPCE $XOM $NIO $BYND $AMRN $UBER $BRKB $JWN https://t.co/Qjxaukgxgf"
90,AAPL,0.0,0.0,"Alerts
Update 
Watchlist
Discord chatroom
https://t.co/ZBTRgq0AN6

❤️
Stocks, Options,Forex

$AAL $NAKD $DYNT $INO $GNUS $UAVS $JAKK  $SHLO $NIO $HMHC $MDLY $JILL  $GRIL $JAGX $INO  $BYFC $TSLA $SPY $BOXL $AAPL $AYRO $ACHV https://t.co/TFKSxhW6rK"
91,AAPL,0.0,0.0,RT @StreetSignsCNBC: The rotation continues on #wallst ahead of the #Fed decision. Volumes dipped but #UST volatility continued. @willkoulo…
92,AAPL,0.0,0.0,RT @StreetSignsCNBC: The rotation continues on #wallst ahead of the #Fed decision. Volumes dipped but #UST volatility continued. @willkoulo…
93,AAPL,0.0,0.0,Apple created inverse head and shoulders during banking crisis. 😂 $AAPL $spx $spy $qqq $vix https://t.co/Vhu6aVkFLJ
94,AAPL,0.0,0.3,"$PTON
#Winner 💸💰💸
https://t.co/DmyHFfcMZw
Today, we had a short entry w/ $PTON. 

$SPY $NDX $IWM $QQQ $BTC $ETH $AAPL $TSLA $AMC $NAKD $SNAP $FB $AFRM $CRM $ROKU $PLTR $QS $UPST $AMZN $AMD https://t.co/a9xI5PNKd3"
95,AAPL,0.0,0.0,"RT @Jake__Wujastyk: $AAPL #AAPL Ascending triangle breakout (wick chart, line chart already broke out yesterday). 

ALWAYS keep an eye on t…"
96,AAPL,0.0,0.0,"$TSLA $TAOP $JFK $CEMI $SPY $QQQ $SHOP $AMZN $NVDA $ROKU $EBAY $AMD $BB $DAL $DOW $KODK $AAPL 
Over 75k+ people. Join now
Discord GROUP https://t.co/ZBTRgq0AN6 https://t.co/ZM94bWwUt1"
97,AAPL,0.0,0.0,"Check out our discord group 
for trading Chatroom/community 
https://t.co/DmyHFfcMZw
☝️
📊📈
$EDSA
$KODK
$DOW
$GNUS
$IDEX
$BSBS
$TSLA
$TAOP
$JFK
$CEMI
$SPY
$SHOP
$SMZN
$NVDA
$ROKU
$EBAY
$AMD
$AAPL https://t.co/RMFZXVk5Tz"
98,AAPL,0.25,0.2833333333333333,"Apple seeds iOS 16.4 RC to developers as it nears public release
https://t.co/ZUPgIQXpWN
More news about $AAPL on #TickerTick https://t.co/m62JCDIsJ3"
99,AAPL,0.0,0.0,"Check out our subscriber alerts in our discord

https://t.co/ZBTRgq0AN6

$EDSA $KODK $DOW $GNUS $IDEX $BOXL $BABA $TSLA $TAOP $JFK $CEMI $SPY $SHOP $AMZN $NVDA $ROKU $EBAY $AMD $LAZR $AAPL https://t.co/aj6XUBt5r7"
100,MSFT,0.5,0.5,RT @bing: Today we announced Bing Image Creator in chat and more. Read all the details here: https://t.co/GWpicVFOl1 https://t.co/vKxiwnTv5R
101,MSFT,0.13636363636363635,0.45454545454545453,RT @Microsoft365: Discover a new way of working with Microsoft 365 Copilot—next-generation AI capabilities embedded in the Microsoft 365 ap…
102,MSFT,0.0,0.1,RT @TEALSProgram: Use your technical skills and experience to ignite interest in computer science (CS) for all students. This is a voluntee…
103,MSFT,0.35,0.575,At least $AAPL and $MSFT have great balance sheets! https://t.co/CMmDYbnevM
104,MSFT,0.5,0.5,RT @bing: Today we announced Bing Image Creator in chat and more. Read all the details here: https://t.co/GWpicVFOl1 https://t.co/vKxiwnTv5R
105,MSFT,0.5,0.5,RT @bing: Today we announced Bing Image Creator in chat and more. Read all the details here: https://t.co/GWpicVFOl1 https://t.co/vKxiwnTv5R
106,MSFT,0.4,0.7,setups rarely look better than this - #MSFT chart on @TradingView https://t.co/iRDlMpBDMN
107,MSFT,0.5,0.5,RT @bing: Today we announced Bing Image Creator in chat and more. Read all the details here: https://t.co/GWpicVFOl1 https://t.co/vKxiwnTv5R
108,MSFT,0.45,0.6444444444444444,"RT @XboxSupport: Is that the sound of pressed keys and mouse clicks playing on Xbox? It sure is. 

Here's how to use a mouse and keyboard o…"
